City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Souillac,MU,2022-01-26 04:20:30,-20.5167,57.5167,80.37,61,40,11.5
296,Umba,RU,2022-01-26 04:20:31,66.6871,34.3429,9.32,97,59,6.67
297,La Ronge,CA,2022-01-26 04:15:48,55.1001,-105.2842,17.85,86,100,5.75
298,Sesheke,ZM,2022-01-26 04:20:32,-17.4759,24.2968,64.71,86,97,2.82
299,Watertown,US,2022-01-26 04:18:26,42.3709,-71.1828,30.15,60,0,1.01
300,Vestmannaeyjar,IS,2022-01-26 04:20:33,63.4427,-20.2734,35.91,64,100,4.94
301,Alofi,NU,2022-01-26 04:20:34,-19.0595,-169.9187,76.89,94,13,6.91
302,Tevaitoa,PF,2022-01-26 04:20:34,-16.7833,-151.5,80.94,77,72,13.69
303,Krasnoselkup,RU,2022-01-26 04:20:35,65.7,82.4667,-12.55,97,52,13.18
304,Naze,JP,2022-01-26 04:20:36,28.3667,129.4833,63.52,66,53,12.44
305,Kulhudhuffushi,MV,2022-01-26 04:20:36,6.6221,73.07,80.15,58,98,7.96
306,Mar Del Plata,AR,2022-01-26 04:18:22,-38.0023,-57.5575,74.88,100,75,10.0
307,Grindavik,IS,2022-01-26 04:20:37,63.8424,-22.4338,32.47,86,75,6.91
308,Geraldton,AU,2022-01-26 04:20:38,-28.7667,114.6,86.41,37,0,24.16
309,Norashen,AM,2022-01-26 04:20:39,39.9996,44.5895,18.93,93,99,1.34
310,Qaqortoq,GL,2022-01-26 04:20:20,60.7167,-46.0333,27.1,96,100,9.06
311,Cabo San Lucas,MX,2022-01-26 04:19:44,22.8909,-109.9124,68.5,58,94,1.99
312,Agirish,RU,2022-01-26 04:20:40,61.9247,63.0231,10.13,89,79,7.0
313,Roebourne,AU,2022-01-26 04:20:41,-20.7833,117.1333,90.59,55,1,14.36
314,Diu,IN,2022-01-26 04:20:42,20.7141,70.9822,65.7,38,3,13.22
315,Griffith,US,2022-01-26 04:16:52,41.5284,-87.4237,3.88,65,0,1.01
316,Bar Harbor,US,2022-01-26 04:20:43,44.3876,-68.2039,24.91,88,100,7.0
317,Brae,GB,2022-01-26 04:20:43,60.3964,-1.353,46.31,75,70,33.6
318,Ayan,RU,2022-01-26 04:21:44,56.45,138.1667,5.11,61,29,13.69
319,Waddan,LY,2022-01-26 04:21:45,29.1614,16.139,39.72,70,5,4.63
320,Akyab,MM,2022-01-26 04:21:45,20.15,92.9,76.08,59,74,6.64
321,Tooele,US,2022-01-26 04:21:46,40.5308,-112.2983,30.09,86,0,3.44
322,Inhambane,MZ,2022-01-26 04:21:47,-23.865,35.3833,82.38,89,75,11.5
323,Uglovskoye,RU,2022-01-26 04:21:47,51.3557,80.1942,7.3,88,100,12.5
324,Iskateley,RU,2022-01-26 04:21:48,67.6803,53.1512,14.86,94,92,12.37
325,Hauterive,FR,2022-01-26 04:21:48,46.0901,3.4459,27.36,81,0,1.86
326,Ayr,GB,2022-01-26 04:21:49,55.4627,-4.6339,46.51,93,100,13.8
327,Mersing,MY,2022-01-26 04:17:14,2.4312,103.8405,85.91,70,40,8.05
328,Betioky,MG,2022-01-26 04:21:50,-23.7167,44.3833,75.42,57,0,5.7
329,Padang,ID,2022-01-26 04:21:50,-0.9492,100.3543,86.05,80,100,3.0
330,Chara,RU,2022-01-26 04:21:51,56.9064,118.2631,-9.47,95,52,1.1
331,Roald,NO,2022-01-26 04:21:52,62.5833,6.1333,43.9,81,20,18.41
332,Port Hawkesbury,CA,2022-01-26 04:21:52,45.6169,-61.3485,38.17,97,100,5.01
333,Campina Verde,BR,2022-01-26 04:21:53,-19.5356,-49.4864,72.14,89,70,4.72
334,Huanan,CN,2022-01-26 04:21:53,46.2167,130.5167,13.89,90,100,11.07
335,Iqaluit,CA,2022-01-26 04:21:54,63.7506,-68.5145,-25.87,75,40,0.0
336,Berdigestyakh,RU,2022-01-26 04:21:55,62.0989,126.6992,-9.33,95,99,7.07
337,Salamiyah,SY,2022-01-26 04:21:55,35.0113,37.0532,39.79,82,78,1.45
338,Klaksvik,FO,2022-01-26 04:20:37,62.2266,-6.589,41.92,75,84,45.43
339,Fuzhou,CN,2022-01-26 04:21:56,26.0614,119.3061,55.29,83,100,2.39
340,Areosa,PT,2022-01-26 04:21:57,41.7178,-8.8571,46.96,72,0,5.86
341,Zhanakorgan,KZ,2022-01-26 04:21:58,43.9098,67.2495,29.97,61,0,2.84
342,Clyde,US,2022-01-26 04:21:58,41.3042,-82.9752,18.55,76,93,8.21
343,Casper,US,2022-01-26 04:21:03,42.8666,-106.3131,16.81,82,0,3.0
344,Vilhena,BR,2022-01-26 04:21:59,-12.7406,-60.1458,69.03,96,100,3.47
345,Termoli,IT,2022-01-26 04:22:00,41.9888,14.9895,40.5,51,1,6.44
346,Bagotville,AU,2022-01-26 04:22:00,-28.9833,153.4167,75.22,88,100,5.53
347,Harnosand,SE,2022-01-26 04:22:01,62.6323,17.9379,28.99,81,100,12.66
348,Muriwai Beach,NZ,2022-01-26 04:22:02,-36.8167,174.45,79.86,75,15,7.34
349,Bilibino,RU,2022-01-26 04:22:03,68.0546,166.4372,-38.96,96,40,3.24
350,Buchanan,LR,2022-01-26 04:22:03,5.8808,-10.0467,75.69,89,6,3.56
351,Lokomotivnyy,RU,2022-01-26 04:22:04,53.0118,60.5684,3.4,90,26,7.14
352,Tarbagatay,RU,2022-01-26 04:22:05,51.4803,107.3602,2.73,94,99,2.48
353,Christchurch,NZ,2022-01-26 04:22:06,-43.5333,172.6333,72.48,72,20,4.0
354,Arti,RU,2022-01-26 04:22:06,56.4234,58.5328,-4.09,100,34,3.98
355,Marquette,US,2022-01-26 04:18:02,46.5333,-87.6335,-1.32,69,59,6.17
356,Paso De Los Toros,UY,2022-01-26 04:18:42,-32.8167,-56.5167,74.57,90,100,9.69
357,Boyolangu,ID,2022-01-26 04:22:08,-8.1181,111.8935,87.71,62,77,2.86
358,Chambersburg,US,2022-01-26 04:18:56,39.9376,-77.6611,25.41,64,9,3.0
359,San Jose,US,2022-01-26 04:18:29,37.3394,-121.895,52.86,82,20,0.0
360,Hamilton,US,2022-01-26 04:22:09,39.1834,-84.5333,19.63,62,0,3.0
361,Kununurra,AU,2022-01-26 04:22:10,-15.7667,128.7333,85.98,74,100,10.36
362,Huarmey,PE,2022-01-26 04:22:10,-10.0681,-78.1522,71.17,84,63,6.85
363,Bubaque,GW,2022-01-26 04:22:11,11.2833,-15.8333,79.25,59,93,9.98
364,San Fernando,PH,2022-01-26 04:23:12,15.0286,120.6898,86.09,64,90,9.75
365,San Andres,CO,2022-01-26 04:20:05,12.5847,-81.7006,80.62,74,20,5.75
366,Sisimiut,GL,2022-01-26 04:23:13,66.9395,-53.6735,14.02,69,100,18.19
367,Teguldet,RU,2022-01-26 04:23:14,57.3064,88.1667,9.82,93,100,5.14
368,Angoche,MZ,2022-01-26 04:23:14,-16.2325,39.9086,76.59,87,100,13.11
369,Oksfjord,NO,2022-01-26 04:23:15,70.2396,22.3479,27.52,82,100,6.29
370,Shubarshi,KZ,2022-01-26 04:23:16,48.5872,57.1869,6.46,84,100,11.54
371,Carutapera,BR,2022-01-26 04:23:17,-1.195,-46.02,76.6,89,71,5.73
372,Sovetskiy,RU,2022-01-26 04:23:17,61.3614,63.5842,9.16,90,85,5.57
373,Buzdyak,RU,2022-01-26 04:23:18,54.5833,54.55,-4.47,100,73,4.7
374,Chaman,PK,2022-01-26 04:23:18,30.9236,66.4512,39.07,36,0,1.83
375,Conde,BR,2022-01-26 04:23:19,-7.2597,-34.9075,76.46,94,40,4.61
376,Sibolga,ID,2022-01-26 04:23:20,1.7427,98.7792,77.49,86,100,1.9
377,Benghazi,LY,2022-01-26 04:23:20,32.1167,20.0667,51.55,49,98,18.86
378,Kidal,ML,2022-01-26 04:18:21,18.4411,1.4078,59.16,20,77,14.63
379,Hasaki,JP,2022-01-26 04:23:21,35.7333,140.8333,48.29,84,100,18.14
380,Arman,RU,2022-01-26 04:23:22,59.7,150.1667,0.01,77,100,7.29
381,Antalaha,MG,2022-01-26 04:23:23,-14.9003,50.2788,73.04,95,98,7.4
382,Burgos,ES,2022-01-26 04:23:24,42.3394,-3.7079,23.41,100,0,0.0
383,Bosaso,SO,2022-01-26 04:23:24,11.2842,49.1816,75.18,73,0,4.61
384,Maceio,BR,2022-01-26 04:23:25,-9.6658,-35.7353,78.24,88,40,2.3
385,Cowra,AU,2022-01-26 04:23:25,-33.8333,148.6833,86.63,26,6,1.9
386,Aborlan,PH,2022-01-26 04:23:26,9.4352,118.5492,82.33,77,86,5.3
387,Biak,ID,2022-01-26 04:23:27,-0.9131,122.8766,82.81,75,89,3.27
388,Ucluelet,CA,2022-01-26 04:21:13,48.9329,-125.5528,38.08,91,100,3.33
389,Lorengau,PG,2022-01-26 04:23:28,-2.0226,147.2712,84.97,71,100,6.04
390,Makakilo City,US,2022-01-26 04:23:07,21.3469,-158.0858,75.56,62,0,4.61
391,Viedma,AR,2022-01-26 04:23:29,-40.8135,-62.9967,65.34,67,96,14.18
392,Kirensk,RU,2022-01-26 04:23:29,57.7853,108.1119,-0.22,93,98,3.33
393,Eluru,IN,2022-01-26 04:23:30,16.7,81.1,78.89,41,1,6.89
394,Sarangani,PH,2022-01-26 04:23:31,5.4033,125.4636,81.88,78,98,15.68
395,Tura,IN,2022-01-26 04:23:31,25.5198,90.2201,70.99,41,0,1.45
396,Ko Samui,TH,2022-01-26 04:23:32,9.5357,99.9357,85.91,70,20,13.8
397,San Cristobal,VE,2022-01-26 04:23:32,7.7669,-72.225,71.78,84,100,2.53
398,Labuhan,ID,2022-01-26 04:23:33,-6.8844,112.2051,85.06,73,98,17.31
399,Smoky Lake,CA,2022-01-26 04:23:34,54.1169,-112.4686,38.48,65,29,13.8
400,Tazovskiy,RU,2022-01-26 04:23:34,67.4667,78.7,0.99,94,100,19.77
401,Santa Vitoria Do Palmar,BR,2022-01-26 04:23:35,-33.5189,-53.3681,74.68,95,100,5.28
402,Tabasalu,EE,2022-01-26 04:23:35,59.4303,24.5331,25.75,93,75,5.75
403,Fairbanks,US,2022-01-26 04:23:36,64.8378,-147.7164,7.09,78,0,0.0
404,Nouadhibou,MR,2022-01-26 04:23:37,20.931,-17.0347,62.58,77,76,17.27
405,Ust-Koksa,RU,2022-01-26 04:23:37,50.2696,85.6108,-0.04,84,99,1.28
406,Trincomalee,LK,2022-01-26 04:23:30,8.5711,81.2335,77.2,73,100,5.23
407,Rengasdengklok,ID,2022-01-26 04:23:38,-6.1592,107.2981,90.12,72,100,11.18
408,Dawlatabad,AF,2022-01-26 04:23:39,36.4141,64.9053,41.49,44,0,2.19
409,Sinnamary,GF,2022-01-26 04:23:40,5.3833,-52.95,75.42,88,51,8.01
410,Abomey,BJ,2022-01-26 04:23:40,7.1829,1.9912,71.31,19,28,4.21
411,Niamey,NE,2022-01-26 04:23:41,13.5137,2.1098,62.06,16,7,11.79
412,Kabansk,RU,2022-01-26 04:24:41,52.0486,106.6528,3.69,88,54,1.9
413,Panaba,MX,2022-01-26 04:24:42,21.2833,-88.2667,72.25,91,12,5.7
414,Pestretsy,RU,2022-01-26 04:24:43,55.7531,49.6545,3.34,98,100,5.08
415,Lakes Entrance,AU,2022-01-26 04:24:43,-37.8811,147.981,90.57,63,3,15.95
416,Altus,US,2022-01-26 04:20:55,34.6381,-99.334,31.51,39,0,4.0
417,Neka,IR,2022-01-26 04:24:44,36.6508,53.299,42.22,87,0,4.61
418,Dwarka,IN,2022-01-26 04:24:45,22.2394,68.9678,67.03,36,0,11.9
419,Nianzishan,CN,2022-01-26 04:24:46,47.5167,122.8833,13.59,60,33,7.87
420,Igarka,RU,2022-01-26 04:24:14,67.4667,86.5833,-11.87,98,100,16.31
421,Paita,PE,2022-01-26 04:24:47,-5.0892,-81.1144,72.57,78,76,6.24
422,Chuy,UY,2022-01-26 04:24:47,-33.6971,-53.4616,74.48,95,100,4.83
423,Andros Town,BS,2022-01-26 04:24:48,24.7,-77.7667,67.96,65,50,8.03
424,Ouadda,CF,2022-01-26 04:24:49,8.0777,22.4007,68.79,22,100,6.44
425,San Pedro,PH,2022-01-26 04:24:50,14.35,121.0167,83.1,74,100,4.61
426,Danjiangkou,CN,2022-01-26 04:24:50,32.5428,111.5086,36.25,99,100,3.58
427,Virginia Beach,US,2022-01-26 04:24:41,36.8529,-75.978,41.05,76,20,4.0
428,Osakarovka,KZ,2022-01-26 04:24:52,50.565,72.5692,6.42,89,100,9.93
429,Port Hardy,CA,2022-01-26 04:24:52,50.6996,-127.4199,39.76,100,100,6.91
430,Kilindoni,TZ,2022-01-26 04:24:53,-7.9139,39.6668,81.45,68,99,16.24
431,Linqiong,CN,2022-01-26 04:24:54,30.4159,103.4609,44.42,73,99,4.83
432,Warburton,PK,2022-01-26 04:24:54,31.55,73.8333,48.4,55,5,3.62
433,San-Pedro,CI,2022-01-26 04:24:55,4.7485,-6.6363,72.95,94,9,4.27
434,Mayo,US,2022-01-26 04:24:55,38.8876,-76.5119,32.95,52,100,5.99
435,Makungu,TZ,2022-01-26 04:24:56,-8.7333,35.2833,61.27,93,65,2.71
436,Fort Pierce,US,2022-01-26 04:24:57,27.4467,-80.3256,70.05,84,100,3.0
437,Aqtobe,KZ,2022-01-26 04:24:08,50.2797,57.2072,-0.31,78,0,4.47
438,Sibu,MY,2022-01-26 04:24:58,2.3,111.8167,84.51,79,40,2.3
439,Kupang,ID,2022-01-26 04:23:36,-10.1667,123.5833,88.38,74,40,13.8
440,Balykshi,KZ,2022-01-26 04:24:59,47.0667,51.8667,24.8,100,75,6.71
441,Varangaon,IN,2022-01-26 04:25:00,21.0167,75.9,63.16,35,0,7.94
442,Rio Grande,BR,2022-01-26 04:25:00,-32.035,-52.0986,76.95,90,65,8.01
443,Vardo,NO,2022-01-26 04:25:01,70.3705,31.1107,25.0,78,26,24.18
444,Coahuayana,MX,2022-01-26 04:25:02,18.7333,-103.6833,69.71,86,0,2.01
445,Olga,RU,2022-01-26 04:25:02,43.7444,135.2892,29.41,35,56,5.59
446,Amapa,BR,2022-01-26 04:25:03,1.0,-52.0,70.09,99,34,1.57
447,Paralimni,CY,2022-01-26 04:25:04,35.0375,33.9833,48.07,75,59,5.01
448,Okato,NZ,2022-01-26 04:25:04,-39.2,173.8833,72.91,91,43,7.14
449,Katete,UG,2022-01-26 04:25:05,-0.7818,29.7544,61.63,75,89,2.59
450,Kabompo,ZM,2022-01-26 04:25:05,-13.5927,24.2008,63.3,95,100,2.77
451,Touros,BR,2022-01-26 04:25:06,-5.1989,-35.4608,79.7,78,100,12.97
452,Vao,NC,2022-01-26 04:25:07,-22.6667,167.4833,77.77,72,90,11.07
453,Kupino,RU,2022-01-26 04:25:07,54.3663,77.2981,9.18,98,100,3.8
454,Laguna,US,2022-01-26 04:25:08,38.421,-121.4238,53.24,79,0,3.44
455,Port Blair,IN,2022-01-26 04:25:09,11.6667,92.75,82.44,69,20,8.05
456,Porto Walter,BR,2022-01-26 04:25:10,-8.2686,-72.7439,72.14,99,100,0.6
457,Chivay,PE,2022-01-26 04:26:10,-15.6383,-71.6011,46.47,84,100,2.1
458,Mbanza-Ngungu,CD,2022-01-26 04:26:11,-5.25,14.8667,65.89,94,100,5.7
459,Chapais,CA,2022-01-26 04:26:11,49.7834,-74.8492,-31.22,100,93,3.06
460,Knysna,ZA,2022-01-26 04:26:12,-34.0363,23.0471,66.58,94,95,2.89
461,Visby,SE,2022-01-26 04:26:13,57.6409,18.296,31.77,100,20,8.05
462,Sao Felix Do Xingu,BR,2022-01-26 04:26:13,-6.6447,-51.995,70.25,98,100,0.96
463,Daru,PG,2022-01-26 04:26:14,-9.0763,143.2092,85.24,72,85,7.4
464,Pangoa,PE,2022-01-26 04:26:14,-12.1167,-73.0,66.72,99,20,2.35
465,Novaky,SK,2022-01-26 04:26:15,48.7111,18.5339,36.14,98,89,1.99
466,Caravelas,BR,2022-01-26 04:26:16,-17.7125,-39.2481,74.46,91,100,9.53
467,Shubarkuduk,KZ,2022-01-26 04:26:16,49.1447,56.4872,8.6,87,100,14.58
468,Xiamen,CN,2022-01-26 04:26:17,24.4798,118.0819,68.05,68,75,6.71
469,Sydney,AU,2022-01-26 04:26:18,-33.8679,151.2073,82.58,61,20,5.01
470,College,US,2022-01-26 04:26:18,64.8569,-147.8028,6.46,78,0,0.0
471,Nemuro,JP,2022-01-26 04:26:19,43.3236,145.575,28.83,76,100,2.8
472,Huejuquilla El Alto,MX,2022-01-26 04:26:20,22.6,-103.8667,47.66,68,46,2.82
473,Paamiut,GL,2022-01-26 04:26:21,61.994,-49.6678,20.08,95,100,2.01
474,Mananjary,MG,2022-01-26 04:26:22,-21.2167,48.3333,73.06,81,48,2.06
475,Rudbar,AF,2022-01-26 04:26:22,30.15,62.6,47.73,33,0,1.12
476,Sterling,US,2022-01-26 04:26:23,39.0062,-77.4286,31.33,58,100,1.01
477,Puerto Baquerizo Moreno,EC,2022-01-26 04:26:23,-0.9,-89.6,73.22,88,69,7.09
478,Evensk,RU,2022-01-26 04:26:24,61.95,159.2333,-4.7,85,100,7.18
479,Emerald,AU,2022-01-26 04:26:25,-23.5333,148.1667,93.34,38,75,9.22
480,Hastings,GB,2022-01-26 04:26:26,50.8552,0.5729,37.9,80,82,5.77
481,Billings,US,2022-01-26 04:21:59,45.7833,-108.5007,32.29,66,0,14.97
482,Longyearbyen,SJ,2022-01-26 04:26:27,78.2186,15.6401,-0.92,91,59,3.15
483,Juazeiro,BR,2022-01-26 04:26:27,-9.4117,-40.4986,73.58,100,100,4.61
484,Sangar,RU,2022-01-26 04:26:28,63.9242,127.4739,-20.18,95,100,3.24
485,Baykit,RU,2022-01-26 04:26:29,61.67,96.37,-12.14,100,86,1.01
486,Stornoway,GB,2022-01-26 04:26:29,58.2093,-6.3865,44.92,83,100,4.0
487,Shache,CN,2022-01-26 04:26:30,38.4167,77.2406,26.71,39,84,0.47
488,Longhua,CN,2022-01-26 04:26:30,23.6137,114.1919,69.84,65,50,2.04
489,Newport,GB,2022-01-26 04:26:31,51.5877,-2.9984,42.26,86,22,4.76
490,Jiblah,YE,2022-01-26 04:26:32,13.9216,44.1467,54.52,58,2,2.1
491,Kahului,US,2022-01-26 04:26:32,20.8947,-156.47,75.22,74,20,17.27
492,Balkanabat,TM,2022-01-26 04:26:33,39.5108,54.3671,42.73,44,80,5.73
493,Mumford,GH,2022-01-26 04:26:34,5.2618,-0.759,75.49,81,14,4.68
494,Katobu,ID,2022-01-26 04:26:34,-4.9408,122.5276,88.72,55,100,5.53
495,Gorontalo,ID,2022-01-26 04:26:35,0.5412,123.0595,87.06,67,78,5.3
496,Gedo,ET,2022-01-26 04:26:36,9.0167,37.45,47.98,51,16,3.78
497,Tena,EC,2022-01-26 04:26:36,-0.9833,-77.8167,70.32,98,100,1.77
498,Puri,IN,2022-01-26 04:26:37,19.8,85.85,75.72,71,0,8.48
499,Petropavlovsk-Kamchatskiy,RU,2022-01-26 04:26:37,53.0452,158.6483,16.39,49,0,4.47
500,Deniliquin,AU,2022-01-26 04:23:18,-35.5333,144.9667,89.38,36,61,5.48
501,Saint Anthony,US,2022-01-26 04:26:38,45.0205,-93.218,-6.05,72,0,1.01
502,Bulungu,CD,2022-01-26 04:26:39,-4.55,18.6,70.25,96,100,2.46
503,Sobolevo,RU,2022-01-26 04:26:40,54.4299,31.8996,17.82,94,84,8.84
504,Vila,PT,2022-01-26 04:27:40,42.0304,-8.1588,34.68,82,0,4.25
505,Oskemen,KZ,2022-01-26 04:27:41,49.9565,82.6119,-11.24,84,75,4.47
506,George Town,MY,2022-01-26 04:26:12,5.4112,100.3354,87.75,70,20,4.61
507,Morant Bay,JM,2022-01-26 04:27:42,17.8815,-76.4093,78.42,83,9,6.44
508,Grants,US,2022-01-26 04:27:42,35.1473,-107.8514,35.83,51,100,6.91
509,Talnakh,RU,2022-01-26 04:27:43,69.4865,88.3972,-0.8,94,95,14.23
510,Alice Springs,AU,2022-01-26 04:27:44,-23.7,133.8833,96.35,43,78,1.01
511,Sipoo,FI,2022-01-26 04:27:44,60.3775,25.2691,25.66,84,40,4.61
512,Bereda,ES,2022-01-26 04:27:45,43.2686,-7.5406,34.57,99,18,0.94
513,Cabano,PH,2022-01-26 04:27:46,10.5869,122.7002,82.47,78,99,9.24
514,Batemans Bay,AU,2022-01-26 04:27:46,-35.7167,150.1833,88.2,69,100,8.12
515,Mehran,IR,2022-01-26 04:27:47,33.1222,46.1646,47.68,40,0,5.61
516,Naron,ES,2022-01-26 04:27:47,43.5167,-8.1528,43.02,84,2,4.36
517,Asosa,ET,2022-01-26 04:27:49,10.0667,34.5333,63.55,39,22,5.21
518,Haines Junction,CA,2022-01-26 04:27:50,60.7522,-137.5108,24.75,80,71,4.61
519,Fort Collins,US,2022-01-26 04:23:32,40.5853,-105.0844,24.13,77,0,3.0
520,Upata,VE,2022-01-26 04:27:51,8.0086,-62.3989,71.19,84,93,4.81
521,Russell,US,2022-01-26 04:27:52,32.3502,-85.1999,47.48,91,0,0.0
522,Guiratinga,BR,2022-01-26 04:27:52,-16.3494,-53.7583,71.73,89,95,3.31
523,Caxito,AO,2022-01-26 04:27:53,-8.5785,13.6643,77.65,85,100,1.92
524,Pasni,PK,2022-01-26 04:27:54,25.2631,63.471,64.45,27,0,12.15
525,Nizhnevartovsk,RU,2022-01-26 04:27:54,60.9344,76.5531,-3.98,84,75,4.47
526,Necochea,AR,2022-01-26 04:27:55,-38.5473,-58.7368,72.03,94,87,8.72
527,Yokadouma,CM,2022-01-26 04:27:56,3.5167,15.05,63.63,37,99,1.59
528,Pocone,BR,2022-01-26 04:27:56,-16.2567,-56.6228,77.54,72,73,4.88
529,Nanortalik,GL,2022-01-26 04:27:57,60.1432,-45.2371,27.46,97,100,3.53
530,Cheney,US,2022-01-26 04:23:15,47.4874,-117.5758,32.76,92,100,4.61
531,Samarai,PG,2022-01-26 04:27:58,-10.6167,150.6667,85.23,70,100,3.4
532,Pochutla,MX,2022-01-26 04:27:58,15.7432,-96.4661,77.85,76,0,3.42
533,Nishihara,JP,2022-01-26 04:27:59,26.1842,127.7558,69.46,62,75,9.22
534,Tortoli,IT,2022-01-26 04:28:00,39.9256,9.6572,42.62,75,0,3.44
535,Seydi,TM,2022-01-26 04:28:00,39.4816,62.9137,33.75,67,0,8.01
536,Alugan,PH,2022-01-26 04:28:01,12.2188,125.4808,79.99,88,84,12.84
537,Alakurtti,RU,2022-01-26 04:28:02,66.9672,30.3491,-1.37,98,70,1.32
538,Hailar,CN,2022-01-26 04:28:03,49.2,119.7,5.13,90,97,5.46
539,Cap Malheureux,MU,2022-01-26 04:28:03,-19.9842,57.6142,80.47,59,2,8.99
540,Soria,ES,2022-01-26 04:28:04,41.6667,-2.6667,31.91,81,0,3.98
541,Tari,NG,2022-01-26 04:28:04,12.4086,4.4914,63.52,16,2,16.08
542,Mount Pleasant,US,2022-01-26 04:28:05,32.7941,-79.8626,50.0,87,0,0.0
543,Xacmaz,AZ,2022-01-26 04:28:06,41.4635,48.806,36.72,87,100,3.09
544,Kurilsk,RU,2022-01-26 04:28:06,45.2333,147.8833,24.49,63,100,7.45
545,Gaogou,CN,2022-01-26 04:28:07,34.0175,119.1886,43.84,47,100,14.09
546,Kuna,US,2022-01-26 04:28:07,43.4918,-116.4201,29.48,90,100,5.75
547,Lebu,CL,2022-01-26 04:28:08,-37.6167,-73.65,57.24,90,2,14.74
548,Toora-Khem,RU,2022-01-26 04:28:09,52.4675,96.11,-0.45,90,87,2.35
549,Xapuri,BR,2022-01-26 04:28:09,-10.6517,-68.5044,71.58,91,100,2.51
550,Bintulu,MY,2022-01-26 04:29:10,3.1667,113.0333,79.21,89,40,2.3
551,Vestmanna,FO,2022-01-26 04:29:11,62.1564,-7.1664,40.12,65,75,32.21
552,Sola,VU,2022-01-26 04:29:11,-13.8833,167.55,81.93,79,99,13.71
553,Xuddur,SO,2022-01-26 04:29:12,4.1213,43.8894,64.83,69,2,18.34
554,Mezen,RU,2022-01-26 04:29:12,65.8522,44.24,8.49,99,55,5.88
555,Tarsus,TR,2022-01-26 04:29:13,36.9188,34.8784,40.87,93,98,9.73
556,Kudahuvadhoo,MV,2022-01-26 04:29:14,2.6708,72.8944,79.9,67,95,10.6
557,Say,NE,2022-01-26 04:29:14,13.1007,2.3689,60.33,17,0,10.2
558,Komsomolskiy,UZ,2022-01-26 04:29:15,40.4272,71.7189,31.42,80,20,4.61
559,Nueve De Julio,AR,2022-01-26 04:29:16,-35.4444,-60.8831,76.71,94,7,3.58
560,Dondo,MZ,2022-01-26 04:29:16,-19.6094,34.7431,78.31,95,100,10.49
561,Trelleborg,SE,2022-01-26 04:29:17,55.3751,13.1569,42.75,92,100,16.24
562,Turukhansk,RU,2022-01-26 04:29:17,65.8167,87.9833,-16.46,100,92,6.62
563,Upernavik,GL,2022-01-26 04:29:18,72.7868,-56.1549,-0.22,91,98,6.67
564,Black River,JM,2022-01-26 04:28:10,18.0264,-77.8487,77.0,86,27,4.05
565,Deputatskiy,RU,2022-01-26 04:26:49,69.3,139.9,-31.16,99,33,5.53
566,Adolfo Ruiz Cortines,MX,2022-01-26 04:29:19,25.75,-108.75,60.64,63,43,6.13
567,Aden,YE,2022-01-26 04:29:20,12.7794,45.0367,75.25,75,58,9.24
568,San Javier,ES,2022-01-26 04:29:21,37.8063,-0.8374,52.99,69,100,4.0
569,Comendador,DO,2022-01-26 04:29:21,18.8775,-71.7028,69.21,85,76,1.07
570,Raton,US,2022-01-26 04:29:22,36.9034,-104.4391,24.06,66,100,9.22
571,Marsh Harbour,BS,2022-01-26 04:29:23,26.5412,-77.0636,70.54,66,100,6.35
572,Ust-Maya,RU,2022-01-26 04:29:23,60.4167,134.5333,-11.34,87,100,2.28
573,Paducah,US,2022-01-26 04:26:41,37.0834,-88.6001,24.3,55,0,6.91
574,Seoul,KR,2022-01-26 04:28:04,37.5683,126.9778,42.4,39,20,5.75
575,Notse,TG,2022-01-26 04:29:25,6.95,1.1667,72.0,20,5,4.52
576,Praia,CV,2022-01-26 04:29:25,14.9215,-23.5087,72.14,73,0,17.27
577,Prince George,CA,2022-01-26 04:29:14,53.9166,-122.753,29.28,86,0,6.91
578,Uthal,PK,2022-01-26 04:29:26,25.8072,66.6219,62.24,23,0,4.36
579,Natal,BR,2022-01-26 04:28:04,-5.795,-35.2094,80.82,78,20,9.22
580,Qatana,SY,2022-01-26 04:29:27,33.4354,36.0815,39.76,95,93,10.36
581,Strezhevoy,RU,2022-01-26 04:29:01,60.7333,77.5889,-4.02,100,99,4.7
582,Juneau,US,2022-01-26 04:29:28,58.3019,-134.4197,39.22,95,100,4.61
583,Rigaud,CA,2022-01-26 04:29:29,45.4793,-74.3024,8.89,91,12,7.11
584,Gardanne,FR,2022-01-26 04:29:30,43.4549,5.4691,34.95,67,0,3.0
585,Peniche,PT,2022-01-26 04:29:30,39.3558,-9.3811,49.1,76,2,9.4
586,Redlands,US,2022-01-26 04:29:31,34.0556,-117.1825,60.3,23,0,3.0
587,Vila Velha,BR,2022-01-26 04:27:52,-20.3297,-40.2925,76.44,93,40,1.01
588,Hamada,JP,2022-01-26 04:29:32,34.8833,132.0833,48.92,62,38,12.5
589,Kambove,CD,2022-01-26 04:29:33,-10.8764,26.5969,58.86,98,100,4.25
590,Ulladulla,AU,2022-01-26 04:29:33,-35.35,150.4667,82.76,66,100,8.59
591,Tommot,RU,2022-01-26 04:29:34,58.9564,126.2925,-1.19,90,100,8.75
592,Abu Dhabi,AE,2022-01-26 04:28:47,24.4667,54.3667,66.96,91,20,1.14
593,Ninghai,CN,2022-01-26 04:29:35,29.2892,121.4247,48.72,95,100,2.71
